"","game_date_x","game_pk","velocity","spin_rate","release_extension","api_break_z_with_gravity","pitcher_run_exp","woba","xwoba","launch_speed","hardhit_percent","barrels_per_pa_percent","home_team","away_team","home_runs","away_runs","park_factor"
"158","2024-04-02",745273,90.6,2128,5.68,2.35331,0.275,0.314,0.207,87.1,30.7692307692308,2.7027027027027,"Seattle Mariners","Cleveland Guardians",2,5,89
"159","2024-04-02",746411,88.9,2192,6.44,2.3947,-1.048,0.355,0.385,91.6,56,5.88235294117647,"Houston Astros","Toronto Blue Jays",1,2,102
"160","2024-04-02",746411,89.6,2362,6.31,2.73655,-0.261,0.314,0.321,90.3,42.3076923076923,3.03030303030303,"Houston Astros","Toronto Blue Jays",1,2,102
"161","2024-04-02",745439,85.8,2200,6.43,2.91754,-0.599,0.285,0.357,93,50,5.71428571428571,"San Diego Padres","St. Louis Cardinals",2,5,99
"162","2024-04-02",745439,88.5,2236,6.29,2.32769,1.036,0.29,0.344,87.1,44.4444444444444,2.77777777777778,"San Diego Padres","St. Louis Cardinals",2,5,99
"163","2024-04-03",746083,88,2117,6.79,2.37933,-4.478,0.422,0.402,88.5,35.4838709677419,8.51063829787234,"Miami Marlins","Los Angeles Angels",2,10,113
"164","2024-04-03",746083,89.5,2166,6.26,2.18637,3.556,0.182,0.272,91.8,47.6190476190476,0,"Miami Marlins","Los Angeles Angels",2,10,113
"165","2024-04-03",746008,90,2172,6.58,2.35347,-2.681,0.39,0.341,86.9,32.258064516129,6.81818181818182,"Milwaukee Brewers","Minnesota Twins",3,7,98
"166","2024-04-03",746008,88.5,2329,6.7,2.37228,0.902,0.302,0.313,81,21.7391304347826,5.71428571428571,"Milwaukee Brewers","Minnesota Twins",3,7,98
"167","2024-04-03",746900,88.9,2151,6.38,2.21029,-2.63,0.361,0.334,87.8,33.3333333333333,2.4390243902439,"Chicago Cubs","Colorado Rockies",9,8,87
"168","2024-04-03",746900,90.3,2077,6.56,2.14718,-1.437,0.35,0.327,93.5,61.5384615384615,4.65116279069767,"Chicago Cubs","Colorado Rockies",9,8,87
"169","2024-04-03",747219,92.9,2281,6.11,1.86686,-1.424,0.307,0.299,83.3,26.6666666666667,4.54545454545455,"Arizona Diamondbacks","New York Yankees",5,6,104
"170","2024-04-03",747219,88.7,2289,6.1,2.44272,1.938,0.261,0.345,89.4,34.375,9.75609756097561,"Arizona Diamondbacks","New York Yankees",5,6,104
"171","2024-04-03",746407,87.1,2221,6.52,2.70794,-6.567,0.51,0.529,91,41.9354838709677,14.2857142857143,"Houston Astros","Toronto Blue Jays",8,0,102
"172","2024-04-03",746407,86.6,2365,6.16,2.35053,3.596,0.179,0.248,86.5,30,0,"Houston Astros","Toronto Blue Jays",8,0,102
"173","2024-04-03",744869,88.1,1943,6.6,2.43465,1.95,0.217,0.258,90.5,57.8947368421053,2.77777777777778,"Washington Nationals","Pittsburgh Pirates",5,3,99
"174","2024-04-03",744869,88.3,2346,6.47,2.53068,-2.111,0.401,0.361,90.7,47.8260869565217,8.82352941176471,"Washington Nationals","Pittsburgh Pirates",5,3,99
"175","2024-04-03",745440,88.8,2392,6.06,2.43497,0.393,0.314,0.37,87,29.4117647058824,0,"San Diego Padres","St. Louis Cardinals",3,2,99
"176","2024-04-03",745440,87.9,1938,6.67,2.30972,0.422,0.319,0.291,83.8,30,2.94117647058824,"San Diego Padres","St. Louis Cardinals",3,2,99
"177","2024-04-03",745603,89.3,2229,6.31,2.14432,2.621,0.256,0.27,86.9,31.8181818181818,2.77777777777778,"Philadelphia Phillies","Cincinnati Reds",1,4,101
"178","2024-04-03",745603,89.9,2254,6.86,2.16448,0.618,0.272,0.243,87.1,31.578947368421,5.55555555555556,"Philadelphia Phillies","Cincinnati Reds",1,4,101
"179","2024-04-03",745678,88.8,2368,6.71,2.17255,2.185,0.257,0.29,84.5,20.6896551724138,5.4054054054054,"Oakland Athletics","Boston Red Sox",0,1,100
"180","2024-04-03",745678,86.8,2160,6.13,2.39282,1.266,0.287,0.265,83.3,18.5185185185185,0,"Oakland Athletics","Boston Red Sox",0,1,100
"181","2024-04-03",747059,90.1,2610,6.55,2.42,0.538,0.301,0.264,90.6,40,5.26315789473684,"Baltimore Orioles","Kansas City Royals",4,3,98
"182","2024-04-03",747059,89.8,2359,6.19,2.04117,1.471,0.246,0.29,85.8,28.5714285714286,3.03030303030303,"Baltimore Orioles","Kansas City Royals",4,3,98
"183","2024-04-03",746163,92.5,2575,6.97,1.95878,0.274,0.25,0.25,90.5,45,5.88235294117647,"Los Angeles Dodgers","San Francisco Giants",5,4,97
"184","2024-04-03",746163,89,2169,6.54,2.21822,-4.377,0.395,0.373,92.2,41.6666666666667,8.82352941176471,"Los Angeles Dodgers","San Francisco Giants",5,4,97
"185","2024-04-03",745114,89.2,2111,6.56,2.58423,2.217,0.252,0.263,79.8,8.33333333333333,0,"Tampa Bay Rays","Texas Rangers",1,4,100
"186","2024-04-03",745114,87.3,2564,5.86,2.61649,0.465,0.309,0.304,90,46.1538461538462,0,"Tampa Bay Rays","Texas Rangers",1,4,100
"187","2024-04-03",745275,85.8,2028,6.62,2.45172,2.812,0.226,0.276,89.9,30.4347826086957,0,"Seattle Mariners","Cleveland Guardians",0,8,89
"188","2024-04-03",745275,86.5,2134,6.48,2.73298,-0.955,0.298,0.239,85.7,22.8571428571429,4.8780487804878,"Seattle Mariners","Cleveland Guardians",0,8,89
"189","2024-04-04",745844,89.6,2121,6.88,2.20538,2.586,0.263,0.287,88.5,36,2.08333333333333,"New York Mets","Detroit Tigers",3,6,98
"190","2024-04-04",745844,87.6,2208,6.54,2.47735,0.938,0.29,0.359,88.3,33.3333333333333,6.38297872340426,"New York Mets","Detroit Tigers",3,6,98
"191","2024-04-04",744870,88.1,2033,6.26,2.25604,-1.421,0.366,0.384,88.6,33.3333333333333,6.97674418604651,"Washington Nationals","Pittsburgh Pirates",4,7,99
"192","2024-04-04",744870,87.7,2108,6.28,2.36657,-1.358,0.291,0.292,91.1,48,5.12820512820513,"Washington Nationals","Pittsburgh Pirates",4,7,99
"193","2024-04-04",745200,88.5,2220,6.18,2.40933,-3.431,0.374,0.34,92.6,38.4615384615385,10,"St. Louis Cardinals","Miami Marlins",8,5,98
"194","2024-04-04",745200,89.7,2410,6.37,2.11096,0.731,0.307,0.396,92.6,60,13.8888888888889,"St. Louis Cardinals","Miami Marlins",8,5,98
"195","2024-04-04",745928,87.3,2379,6.81,2.33325,1.113,0.278,0.31,91.8,45,7.89473684210526,"Minnesota Twins","Cleveland Guardians",2,4,103
"196","2024-04-04",745928,88.6,2263,7.15,2.38378,1.229,0.258,0.308,88.5,40.7407407407407,0,"Minnesota Twins","Cleveland Guardians",2,4,103
"197","2024-04-04",746327,88,2453,6.1,2.5498,-4.248,0.396,0.388,90.6,44.8275862068966,5.4054054054054,"Kansas City Royals","Chicago White Sox",10,1,106
"198","2024-04-04",746327,87.2,2460,6.2,2.60102,-0.094,0.293,0.348,90.9,42.8571428571428,5.55555555555556,"Kansas City Royals","Chicago White Sox",10,1,106
"199","2024-04-04",745843,89.9,2218,6.23,2.05089,3.261,0.211,0.262,86.3,50,0,"New York Mets","Detroit Tigers",2,1,98
"200","2024-04-04",745843,87.3,2247,6.82,2.12642,1.638,0.234,0.28,82.6,19.047619047619,3.2258064516129,"New York Mets","Detroit Tigers",2,1,98
"201","2024-04-05",746576,88.6,2273,6.62,2.27265,-1.827,0.356,0.342,88.2,34.6153846153846,0,"Colorado Rockies","Tampa Bay Rays",10,7,108
"202","2024-04-05",746576,87.9,2040,6.62,2.41635,-3.38,0.438,0.366,91.9,42.8571428571428,12.1951219512195,"Colorado Rockies","Tampa Bay Rays",10,7,108
"203","2024-04-05",745764,88.9,2462,6.26,2.49023,1.569,0.278,0.377,86.7,33.3333333333333,7.69230769230769,"New York Yankees","Toronto Blue Jays",0,3,101
"204","2024-04-05",745764,88.4,2349,6.79,2.40167,3.424,0.216,0.206,88.3,45,0,"New York Yankees","Toronto Blue Jays",0,3,101
"205","2024-04-05",746897,85.6,2119,5.82,2.54017,-1.501,0.363,0.381,87.4,37.037037037037,4.65116279069767,"Chicago Cubs","Los Angeles Dodgers",9,7,87
"206","2024-04-05",746897,90.5,2369,6.7,2.03191,-3.459,0.411,0.409,90.9,40.7407407407407,13.8888888888889,"Chicago Cubs","Los Angeles Dodgers",9,7,87
"207","2024-04-05",747143,89.6,2300,6.65,2.23304,0.78,0.311,0.276,83.5,22.5806451612903,4.44444444444444,"Atlanta Braves","Arizona Diamondbacks",6,5,97
"208","2024-04-05",747143,87.2,2143,6.73,2.57527,-3.788,0.364,0.384,91.7,48.4848484848485,11.1111111111111,"Atlanta Braves","Arizona Diamondbacks",6,5,97
"209","2024-04-05",745033,88.9,2213,6.3,2.481,-5.905,0.495,0.435,90.5,41.6666666666667,4.34782608695652,"Texas Rangers","Houston Astros",10,2,93
"210","2024-04-05",745033,86.7,2088,6.9,2.0893,3.011,0.141,0.229,88.4,38.4615384615385,6.25,"Texas Rangers","Houston Astros",10,2,93
"211","2024-04-05",746249,89.1,2244,6.33,2.01169,0.879,0.243,0.27,83.6,26.9230769230769,2.4390243902439,"Los Angeles Angels","Boston Red Sox",6,8,101
"212","2024-04-05",746249,89.1,2100,6.24,2.4897,-5.066,0.451,0.432,92.2,48.2758620689655,13.953488372093,"Los Angeles Angels","Boston Red Sox",6,8,101
"213","2024-04-05",746007,90.6,1908,7.21,2.21825,-2.995,0.396,0.395,92.9,39.1304347826087,7.89473684210526,"Milwaukee Brewers","Seattle Mariners",6,5,98
"214","2024-04-05",746007,90,2378,6.96,2.18336,0.934,0.273,0.283,86.4,52,7.69230769230769,"Milwaukee Brewers","Seattle Mariners",6,5,98
"215","2024-04-05",746733,90.8,2189,6.56,1.95759,-0.443,0.259,0.241,85.7,28.5714285714286,2.7027027027027,"Cincinnati Reds","New York Mets",2,3,107
"216","2024-04-05",746733,86.4,2178,6.38,2.5098,0.02,0.298,0.377,85.4,34.6153846153846,4.8780487804878,"Cincinnati Reds","New York Mets",2,3,107
"217","2024-04-05",744874,85.9,2026,6.71,2.59929,-1.823,0.355,0.343,84.7,32,4.65116279069767,"Washington Nationals","Philadelphia Phillies",0,4,99
"218","2024-04-05",744874,88.8,2153,6.75,2.28617,3.561,0.169,0.33,88.2,42.8571428571428,6.06060606060606,"Washington Nationals","Philadelphia Phillies",0,4,99
"219","2024-04-05",746328,90.2,2232,6.89,2.07507,1.868,0.266,0.384,90.4,47.6190476190476,8.57142857142857,"Kansas City Royals","Chicago White Sox",2,1,106
"220","2024-04-05",746328,87.6,2377,6.89,2.43017,2.604,0.245,0.294,89.1,23.8095238095238,3.125,"Kansas City Royals","Chicago White Sox",2,1,106
"221","2024-04-05",746497,90.3,2089,6.28,2.07937,0.162,0.296,0.236,88.9,22.2222222222222,2.7027027027027,"Detroit Tigers","Oakland Athletics",5,4,99
"222","2024-04-05",746497,86.3,2164,6.34,2.52866,-3.398,0.414,0.402,92.2,48,6.06060606060606,"Detroit Tigers","Oakland Athletics",5,4,99
"223","2024-04-05",745361,90.5,2478,6.06,2.06681,1.401,0.231,0.292,94.1,50,6.06060606060606,"San Francisco Giants","San Diego Padres",3,2,97
"224","2024-04-05",745361,90.4,1956,6.55,2.45408,2.786,0.204,0.193,88.6,33.3333333333333,3.03030303030303,"San Francisco Giants","San Diego Padres",3,2,97
"225","2024-04-05",745524,90.9,2502,6.66,2.07146,-2.07,0.406,0.31,88.4,48.2758620689655,10,"Pittsburgh Pirates","Baltimore Orioles",2,5,104
"226","2024-04-05",745524,89.5,2273,7.01,2.33597,2.008,0.257,0.218,86.8,38.0952380952381,2.85714285714286,"Pittsburgh Pirates","Baltimore Orioles",2,5,104
"227","2024-04-06",745926,87.3,2125,6.82,2.62189,1.442,0.242,0.272,90.7,33.3333333333333,2.56410256410256,"Minnesota Twins","Cleveland Guardians",1,3,103
"228","2024-04-06",745926,89.3,2244,6.65,2.27815,2.386,0.248,0.241,86.6,22.7272727272727,5.88235294117647,"Minnesota Twins","Cleveland Guardians",1,3,103
"229","2024-04-06",745766,90.6,2409,6.2,2.15674,-3.15,0.41,0.357,88.7,45.4545454545455,4.34782608695652,"New York Yankees","Toronto Blue Jays",9,8,101
"230","2024-04-06",745766,89.5,2211,6.49,2.17329,-5.407,0.449,0.506,91.2,40.7407407407407,12.5,"New York Yankees","Toronto Blue Jays",9,8,101
"231","2024-04-06",745522,87.6,2401,6.43,2.37481,-0.585,0.312,0.359,87.3,42.4242424242424,4.34782608695652,"Pittsburgh Pirates","Baltimore Orioles",5,4,104
"232","2024-04-06",745522,91.3,2162,7.16,1.73126,3.703,0.151,0.221,85.7,33.3333333333333,2.38095238095238,"Pittsburgh Pirates","Baltimore Orioles",5,4,104
"233","2024-04-06",746896,89.9,2209,6.54,2.05743,0.517,0.277,0.272,92.2,54.5454545454545,2.5,"Chicago Cubs","Los Angeles Dodgers",1,4,87
"234","2024-04-06",746896,89.9,2320,6.67,2.4408,1.966,0.253,0.261,82.4,36.8421052631579,5.4054054054054,"Chicago Cubs","Los Angeles Dodgers",1,4,87
"235","2024-04-06",746575,85.5,2081,6.39,2.47164,-2.175,0.4,0.272,85.5,31.0344827586207,5,"Colorado Rockies","Tampa Bay Rays",6,8,108
"236","2024-04-06",746575,90.7,2257,6.29,2.26055,-1.68,0.324,0.267,87.7,41.6666666666667,4.8780487804878,"Colorado Rockies","Tampa Bay Rays",6,8,108
"237","2024-04-06",746731,92.3,2249,6.52,1.94947,-0.705,0.323,0.304,86.7,40.9090909090909,2.56410256410256,"Cincinnati Reds","New York Mets",9,6,107
"238","2024-04-06",746731,87.2,2389,6.29,2.21845,0.144,0.306,0.375,91,41.9354838709677,7.31707317073171,"Cincinnati Reds","New York Mets",9,6,107
"239","2024-04-06",746248,86.7,2283,7.01,2.76702,1.217,0.262,0.294,88.8,30,0,"Los Angeles Angels","Boston Red Sox",2,1,101
"240","2024-04-06",746248,87.7,2217,6.1,2.29688,4.21,0.143,0.246,90.6,46.6666666666667,6.45161290322581,"Los Angeles Angels","Boston Red Sox",2,1,101
"241","2024-04-06",747140,86,2198,6.31,2.80819,-1.142,0.339,0.337,89.6,42.4242424242424,7.31707317073171,"Atlanta Braves","Arizona Diamondbacks",9,8,97
"242","2024-04-06",747140,88.6,2434,6.51,2.26847,-4.011,0.428,0.37,90.8,40,7.14285714285714,"Atlanta Braves","Arizona Diamondbacks",9,8,97
"243","2024-04-06",746498,86.4,2097,6.22,2.47453,0.872,0.262,0.335,82.9,30.4347826086957,2.7027027027027,"Detroit Tigers","Oakland Athletics",0,4,99
"244","2024-04-06",746498,87.7,2305,6.21,2.55199,3.94,0.172,0.241,83.2,20.8333333333333,5.88235294117647,"Detroit Tigers","Oakland Athletics",0,4,99
"245","2024-04-06",745031,90,2244,6.69,2.15925,1.287,0.271,0.313,89.4,28.5714285714286,2.56410256410256,"Texas Rangers","Houston Astros",7,2,93
"246","2024-04-06",745031,86.1,2453,6.38,2.78149,-3.456,0.406,0.363,84.6,22.5806451612903,4.65116279069767,"Texas Rangers","Houston Astros",7,2,93
"247","2024-04-06",744873,89.1,2272,6.83,2.3004,0.041,0.321,0.313,86.3,34.6153846153846,2.77777777777778,"Washington Nationals","Philadelphia Phillies",2,5,99
"248","2024-04-06",744873,89,2032,6.55,2.51588,2.401,0.2,0.289,86.2,28,5.88235294117647,"Washington Nationals","Philadelphia Phillies",2,5,99
"249","2024-04-06",745197,89.7,2215,6.14,2.28,2.113,0.246,0.277,85,25.9259259259259,6.06060606060606,"St. Louis Cardinals","Miami Marlins",3,1,98
"250","2024-04-06",745197,89.4,2167,6.58,2.35098,-0.013,0.321,0.336,89.6,48.1481481481482,0,"St. Louis Cardinals","Miami Marlins",3,1,98
"251","2024-04-06",746006,87.8,2211,6.67,2.44435,0.113,0.333,0.272,84.8,26.0869565217391,5.4054054054054,"Milwaukee Brewers","Seattle Mariners",3,5,98
"252","2024-04-06",746006,90.8,2110,6.46,2.1611,2.428,0.242,0.256,90.1,33.3333333333333,2.77777777777778,"Milwaukee Brewers","Seattle Mariners",3,5,98
"253","2024-04-06",745359,90.2,2123,6.36,2.42621,2.776,0.232,0.342,89.5,39.2857142857143,6.06060606060606,"San Francisco Giants","San Diego Padres",0,4,97
"254","2024-04-06",745359,89.6,2348,6.55,2.10607,4.826,0.143,0.298,86.9,40,0,"San Francisco Giants","San Diego Padres",0,4,97
"255","2024-04-06",746329,87.4,2196,6.28,2.31205,-0.194,0.355,0.33,93.3,37.5,2.85714285714286,"Kansas City Royals","Chicago White Sox",3,0,106
"256","2024-04-06",746329,86.4,2024,6.57,2.43221,4.158,0.159,0.237,90.5,44.4444444444444,0,"Kansas City Royals","Chicago White Sox",3,0,106
"257","2024-04-07",746251,87.1,2260,5.85,2.50706,-7.425,0.453,0.439,87.8,46.4285714285714,10.8695652173913,"Los Angeles Angels","Boston Red Sox",2,12,101
"258","2024-04-07",746251,88.4,2312,6.05,2.53491,0.943,0.3,0.363,89.4,46.1538461538462,5.26315789473684,"Los Angeles Angels","Boston Red Sox",2,12,101
"259","2024-04-07",745765,91.8,2374,6.73,1.86104,1.659,0.262,0.27,81.5,27.2727272727273,0,"New York Yankees","Toronto Blue Jays",8,3,101
"260","2024-04-07",745765,85.5,2266,6.53,2.68907,-1.219,0.353,0.394,89.4,43.4782608695652,10.2564102564103,"New York Yankees","Toronto Blue Jays",8,3,101
"261","2024-04-07",746574,89.1,2439,6.63,2.21088,1.129,0.278,0.207,88.9,35.2941176470588,2.77777777777778,"Colorado Rockies","Tampa Bay Rays",2,3,108
"262","2024-04-07",746574,88.3,2270,6.28,2.47861,0.856,0.287,0.269,90.2,35.7142857142857,2.7027027027027,"Colorado Rockies","Tampa Bay Rays",2,3,108
"263","2024-04-07",746003,87.5,2301,6.45,2.52149,-4.969,0.48,0.39,89.3,46.1538461538462,7.31707317073171,"Milwaukee Brewers","Seattle Mariners",12,4,98
"264","2024-04-07",746003,89.8,2177,6.74,2.15435,1.115,0.258,0.375,89.8,40.7407407407407,8.33333333333333,"Milwaukee Brewers","Seattle Mariners",12,4,98
"265","2024-04-07",745198,88.7,2219,6.78,2.32416,-2.528,0.386,0.44,92.1,39.3939393939394,6.81818181818182,"St. Louis Cardinals","Miami Marlins",3,10,98
"266","2024-04-07",745198,90.6,2392,6.48,2.29714,1.943,0.271,0.238,86.4,21.7391304347826,5.88235294117647,"St. Louis Cardinals","Miami Marlins",3,10,98
"267","2024-04-07",746734,88,2259,6.71,2.45692,3.193,0.209,0.276,83.4,23.5294117647059,2.77777777777778,"Cincinnati Reds","New York Mets",1,3,107
"268","2024-04-07",746734,86.4,2343,6.68,2.29745,-0.691,0.291,0.331,87.1,25,8.57142857142857,"Cincinnati Reds","New York Mets",1,3,107
"269","2024-04-07",746493,90.3,2449,6.46,2.30151,0.609,0.284,0.288,87.9,38.4615384615385,2.7027027027027,"Detroit Tigers","Oakland Athletics",1,7,99
"270","2024-04-07",746493,86.7,2337,6.49,2.71891,-2.747,0.397,0.397,87.6,38.2352941176471,7.14285714285714,"Detroit Tigers","Oakland Athletics",1,7,99
"271","2024-04-07",746895,86.6,1979,6.53,2.44695,-2.855,0.352,0.308,89.6,38.4615384615385,5.12820512820513,"Chicago Cubs","Los Angeles Dodgers",8,1,87
"272","2024-04-07",746895,91.5,2083,6.68,1.71287,3.96,0.181,0.292,90.1,43.4782608695652,9.09090909090909,"Chicago Cubs","Los Angeles Dodgers",8,1,87
"273","2024-04-07",746330,89.7,2325,6.29,2.42873,-0.344,0.345,0.359,86.4,23.3333333333333,0,"Kansas City Royals","Chicago White Sox",5,3,106
"274","2024-04-07",746330,91.1,2406,6.87,2.08733,0.033,0.287,0.269,87.4,39.1304347826087,6.25,"Kansas City Royals","Chicago White Sox",5,3,106
"275","2024-04-07",747141,86.7,2322,6.51,2.87673,4.079,0.159,0.224,85.1,30.4347826086957,0,"Atlanta Braves","Arizona Diamondbacks",5,2,97
"276","2024-04-07",747141,89.8,2298,6.81,2.00561,-0.303,0.314,0.334,90.3,36.3636363636364,9.375,"Atlanta Braves","Arizona Diamondbacks",5,2,97
"277","2024-04-07",745032,86.7,2267,7.28,2.68814,3.037,0.213,0.279,89.5,28.5714285714286,2.85714285714286,"Texas Rangers","Houston Astros",1,3,93
"278","2024-04-07",745032,90.9,2122,6.87,1.81961,4.046,0.158,0.249,85.9,27.2727272727273,0,"Texas Rangers","Houston Astros",1,3,93
"279","2024-04-07",744871,92.7,2124,6.81,1.77225,2.016,0.239,0.306,87.5,36.8421052631579,9.375,"Washington Nationals","Philadelphia Phillies",3,2,99
"280","2024-04-07",744871,88.7,2157,6.6,2.60533,0.94,0.283,0.427,90,48.2758620689655,8.33333333333333,"Washington Nationals","Philadelphia Phillies",3,2,99
"281","2024-04-07",745523,88.7,2022,6.29,2.45075,2.402,0.213,0.328,87.1,29.6296296296296,5.88235294117647,"Pittsburgh Pirates","Baltimore Orioles",3,2,104
"282","2024-04-07",745523,88.3,2139,6.5,2.08752,3.575,0.2,0.344,95.1,57.6923076923077,6.25,"Pittsburgh Pirates","Baltimore Orioles",3,2,104
"283","2024-04-07",745362,85.8,2089,6.86,2.56188,1.826,0.213,0.272,89.4,44,3.03030303030303,"San Francisco Giants","San Diego Padres",3,2,97
"284","2024-04-07",745362,90.1,1910,7.12,2.80625,1.538,0.288,0.339,90.9,42.8571428571428,5.71428571428571,"San Francisco Giants","San Diego Padres",3,2,97
"285","2024-04-08",745363,88.3,2311,6.84,2.56354,-2.293,0.378,0.338,88.2,48,4.65116279069767,"San Francisco Giants","Washington Nationals",1,8,97
"286","2024-04-08",745363,86.8,2084,6.88,2.38312,2.553,0.242,0.256,87.1,36,2.85714285714286,"San Francisco Giants","Washington Nationals",1,8,97
"287","2024-04-08",747142,89,2287,6.3,2.36098,-2.72,0.402,0.355,91.4,44,6.81818181818182,"Atlanta Braves","New York Mets",7,8,97
"288","2024-04-08",747142,87.9,2539,6.16,2.73056,-3.7,0.429,0.412,90.3,40.7407407407407,7.14285714285714,"Atlanta Braves","New York Mets",7,8,97
"289","2024-04-08",746569,88.4,2220,6.58,2.44729,-2.747,0.405,0.242,89.3,50,2.56410256410256,"Colorado Rockies","Arizona Diamondbacks",7,5,108
"290","2024-04-08",746569,90.4,2367,6.69,2.29232,0.579,0.268,0.315,85.9,28.5714285714286,0,"Colorado Rockies","Arizona Diamondbacks",7,5,108
"291","2024-04-08",745432,89.1,2041,6.61,2.31545,-5.167,0.428,0.417,91.1,47.8260869565217,7.69230769230769,"San Diego Padres","Chicago Cubs",9,8,99
"292","2024-04-08",745432,87.7,2326,6.52,2.62013,-0.549,0.343,0.338,93.8,43.4782608695652,5,"San Diego Padres","Chicago Cubs",9,8,99
"293","2024-04-08",745194,90.7,2421,6.5,2.2147,2.363,0.25,0.265,89.5,36,5,"St. Louis Cardinals","Philadelphia Phillies",3,5,98
"294","2024-04-08",745194,87.4,2269,6.35,2.58831,-1.082,0.295,0.32,89,35.2941176470588,4.8780487804878,"St. Louis Cardinals","Philadelphia Phillies",3,5,98
"295","2024-04-08",745034,87.7,2258,6.44,2.41812,-3.091,0.38,0.341,90.7,44.8275862068966,2.4390243902439,"Texas Rangers","Houston Astros",5,10,93
"296","2024-04-08",745034,87.8,2270,6.45,2.67679,1.368,0.27,0.29,88.6,37.9310344827586,0,"Texas Rangers","Houston Astros",5,10,93
"297","2024-04-08",746735,91.9,2553,5.83,2.08611,-1.63,0.375,0.294,93.2,50,7.14285714285714,"Cincinnati Reds","Milwaukee Brewers",10,8,107
"298","2024-04-08",746735,89.6,2156,5.69,2.49143,-5.036,0.398,0.353,92.6,43.3333333333333,7.69230769230769,"Cincinnati Reds","Milwaukee Brewers",10,8,107
"299","2024-04-08",744956,89.8,2280,6.35,2.33364,1.239,0.285,0.369,90.5,45.8333333333333,11.1111111111111,"Toronto Blue Jays","Seattle Mariners",5,2,103
"300","2024-04-08",744956,91.2,2210,5.79,2.24808,-1.312,0.36,0.302,88.6,24,2.77777777777778,"Toronto Blue Jays","Seattle Mariners",5,2,103
"301","2024-04-08",745520,89.2,2371,6.26,2.41946,-2.484,0.417,0.422,92.8,62.0689655172414,10,"Pittsburgh Pirates","Detroit Tigers",7,4,104
"302","2024-04-08",745520,89.8,2370,6.63,2.48437,0.306,0.286,0.291,90.4,41.6666666666667,2.5,"Pittsburgh Pirates","Detroit Tigers",7,4,104
"303","2024-04-08",746252,85.7,2201,6.75,3.00528,-4.854,0.426,0.34,88.3,46.6666666666667,5,"Los Angeles Angels","Tampa Bay Rays",7,1,101
"304","2024-04-08",746252,85.9,2165,6.3,1.9879,2.305,0.246,0.303,86.5,34.4827586206897,6.06060606060606,"Los Angeles Angels","Tampa Bay Rays",7,1,101
"305","2024-04-08",746654,90.1,2212,6.8,1.85538,3.041,0.223,0.311,87.3,25,2.77777777777778,"Cleveland Guardians","Chicago White Sox",4,0,105
"306","2024-04-08",746654,88.7,2172,6.49,2.35381,-1.754,0.327,0.332,85.9,34.6153846153846,2.77777777777778,"Cleveland Guardians","Chicago White Sox",4,0,105
"307","2024-04-08",745925,87.9,2281,7.11,2.26729,-2.127,0.358,0.313,88.6,29.1666666666667,7.69230769230769,"Minnesota Twins","Los Angeles Dodgers",2,4,103
"308","2024-04-08",745925,89.3,2166,6.86,2.12432,3.98,0.15,0.241,91.1,54.5454545454545,3.33333333333333,"Minnesota Twins","Los Angeles Dodgers",2,4,103
"309","2024-04-08",745761,91.3,2249,6.14,1.94138,-2.019,0.412,0.302,89.1,36.3636363636364,5.55555555555556,"New York Yankees","Miami Marlins",7,0,101
"310","2024-04-08",745761,85.6,2235,5.98,2.17547,6.038,0.061,0.146,86.1,13.0434782608696,0,"New York Yankees","Miami Marlins",7,0,101
